300	0
300	1
300	2
300	3
300	4
300	5
300	6
300	7
300	8
300	9
300	10
300	11
301	12
301	13
301	14
301	15
301	16
301	17
301	18
301	19
301	20
301	21
301	22
301	23
301	24
301	25
301	26
301	27
301	28
301	29
301	30
301	31
301	32
301	33
301	34
301	35
302	36
302	37
302	38
302	39
302	40
302	41
302	42
302	43
302	44
302	45
302	46
302	47
302	48
302	49
302	50
302	51
302	52
302	53
302	54
302	55
302	56
302	57
302	58
302	59
302	60
303	61
303	62
303	63
303	64
303	65
303	66
303	67
303	68
303	69
303	70
303	71
303	72
303	73
303	74
303	75
303	76
303	77
303	78
303	79
303	80
303	81
303	82
303	83
303	84
303	85
304	86
304	87
304	88
304	89
304	90
304	91
304	92
304	93
304	94
304	95
304	96
304	97
304	98
304	99
304	100
304	101
304	102
304	103
304	104
304	105
304	106
304	107
304	108
304	109
304	110
304	111
305	112
305	113
305	114
305	115
305	116
305	117
305	118
305	119
305	120
305	121
305	122
305	123
305	124
305	125
305	126
305	127
305	128
305	129
305	130
305	131
305	132
305	133
305	134
305	135
305	136
305	137
305	138
305	139
306	140
306	141
306	142
306	143
306	144
306	145
306	146
306	147
306	148
306	149
306	150
306	151
306	152
306	153
306	154
306	155
306	156
306	157
306	158
306	159
306	160
306	161
306	162
306	163
306	164
306	165
306	166
306	167
306	168
307	169
307	170
307	171
307	172
307	173
307	174
307	175
307	176
307	177
307	178
307	179
307	180
307	181
307	182
307	183
307	184
307	185
307	186
307	187
307	188
307	189
307	190
307	191
307	192
307	193
307	194
307	195
307	196
307	197
307	198
307	199
307	200
307	201
307	202
308	203
308	204
308	205
308	206
308	207
308	208
308	209
308	210
308	211
308	212
308	213
308	214
308	215
308	216
308	217
308	218
308	219
308	220
308	221
308	222
308	223
308	224
308	225
308	226
308	227
308	228
308	229
308	230
308	231
308	232
308	233
308	234
308	235
308	236
308	237
308	238
308	239
308	240
308	241
308	242
309	243
309	244
309	245
309	246
309	247
309	248
309	249
309	250
309	251
309	252
309	253
309	254
309	255
309	256
309	257
309	258
309	259
309	260
309	261
309	262
309	263
309	264
309	265
309	266
309	267
309	268
309	269
309	270
309	271
309	272
309	273
309	274
309	275
309	276
309	277
309	278
309	279
309	280
309	281
309	282
309	283
309	284
309	285
309	286
309	287
309	288
309	289
309	290
309	291
309	292
309	293
309	294
309	295
309	296
309	297
309	298
309	299
310	300
310	301
310	302
310	303
310	304
310	305
310	306
310	307
310	308
310	309
310	310
310	311
310	312
310	313
310	314
310	315
310	316
310	317
310	318
310	319
310	320
310	321
310	322
310	323
310	324
310	325
310	326
310	327
310	328
310	329
310	330
